date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:07:34	157676/157676	---MCZ	200	added ('OK')	image/jpeg	etag:%22267ec-5a3ba724619ef-gzip%22	https://www.npg.org.uk/assets/games/oak_tree/images/NPG5251.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/games/oak_tree/images/NPG5251.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/)
10:07:35	193360/193360	---MCZ	200	added ('OK')	image/jpeg	etag:%222f350-5a3ba7252b482-gzip%22	https://www.npg.org.uk/assets/games/oak_tree/images/NPG531.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/games/oak_tree/images/NPG531.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/)
10:07:35	33117/33117	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2018:50:45%20GMT	https://collectionimages.npg.org.uk/std/mw01232/King-Charles-II.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/std/mw01232/mw01232.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/the-end)
10:07:36	24760/24760	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2021:15:33%20GMT	https://collectionimages.npg.org.uk/panel/mw01233/King-Charles-II-at-Whiteladies-King-Charles-II-Richard-Penderel.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw01233/mw01233.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/the-end)
10:07:37	25705/25705	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2004%20Oct%202021%2020:50:03%20GMT	https://collectionimages.npg.org.uk/panel/mw01072/King-Charles-II-in-Boscobel-Wood.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw01072/mw01072.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/the-end)
10:07:37	26331/26331	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2005%20Oct%202021%2020:16:09%20GMT	https://collectionimages.npg.org.uk/panel/mw01073/King-Charles-II-and-Colonel-William-Carlos-Careless-in-the-Royal-Oak.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw01073/mw01073.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/the-end)
10:07:39	26164/26164	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2005%20Oct%202021%2020:16:06%20GMT	https://collectionimages.npg.org.uk/panel/mw04940/King-Charles-II-on-Humphrey-Penderels-Mill-Horse.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw04940/mw04940.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/the-end)
10:07:39	26003/26003	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2019:51:36%20GMT	https://collectionimages.npg.org.uk/panel/mw02231/King-Charles-II-and-Jane-Lane-riding-to-Bristol.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw02231/mw02231.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/the-end)
10:07:39	24492/24492	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2023%20Sep%202021%2020:38:43%20GMT	https://collectionimages.npg.org.uk/panel/mw01235/King-Charles-II.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw01235/mw01235.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/the-end)
10:07:41	99057/99057	---MCZ	200	added ('OK')	image/jpeg	etag:%22182f1-5b9ba2c4d9660-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPG6856.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPG6856.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/the-end)
10:07:42	164765/164765	---MCZ	200	added ('OK')	image/jpeg	etag:%222839d-5ab805dcf81c1-gzip%22	https://www.npg.org.uk/assets/images/learning/playful-portraits/568-playful-portraits.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/learning/playful-portraits/568-playful-portraits.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/the-end)
10:07:42	15116/15116	---M-Z	200	added ('OK')	image/gif	etag:%223b0c-45daf3a807640-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/webquesttitle.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/webquesttitle.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/)
10:07:43	14889/14889	URF---	200	untouched ('OK%20(cached)')	image/gif		https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/family.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/family.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/)
10:07:43	109323/109323	---MCZ	200	added ('OK')	image/jpeg	etag:%221ab0b-5b23ebb1148fb-gzip%22	https://www.npg.org.uk/assets/microsites/hold-still/banners/568_HS-learning-resource.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/microsites/hold-still/banners/568_HS-learning-resource.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/the-end)
10:07:43	15246/15246	URF---	200	untouched ('OK%20(cached)')	image/gif		https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/tudor.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/tudor.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/)
10:07:43	35813/35813	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2027%20Sep%202021%2019:12:24%20GMT	https://collectionimages.npg.org.uk/std/mw61664/Meena-Pathak-Kirit-Pathak.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/std/mw61664/mw61664.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/)
10:07:44	3847/3847	URF---	200	untouched ('OK%20(cached)')	image/gif		https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/familytitle.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/familytitle.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
10:07:44	38486/38486	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2027%20Sep%202021%2019:31:12%20GMT	https://collectionimages.npg.org.uk/std/mw01734/Sir-Thomas-More-his-father-his-household-and-his-descendants.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/std/mw01734/mw01734.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/)
10:07:44	27314/27314	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2029%20Sep%202021%2019:11:42%20GMT	https://collectionimages.npg.org.uk/panel/mw70968/Louise-Lvque-de-Vilmorin-Vivien-Leigh-Cecil-Beaton-Laurence-Olivier.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw70968/mw70968.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
10:07:45	22622/22622	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2015%20Sep%202021%2019:26:55%20GMT	https://collectionimages.npg.org.uk/panel/mw00154/Five-Children-of-King-Charles-I.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw00154/mw00154.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
10:07:45	22636/22636	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202017%2000:02:42%20GMT	https://collectionimages.npg.org.uk/panel/mw86362/James-Pinson-Labulo-Davies-Sarah-Forbes-Bonetta-Sarah-Davies.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw86362/mw86362.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
10:07:45	3495/3495	---M-Z	200	added ('OK')	image/gif	etag:%22da7-5813a4d63b574-gzip%22	https://www.npg.org.uk/assets/images/layout/InotAval.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/layout/InotAval.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
10:07:46	23487/23487	---MC-	200	added ('OK')	image/jpeg	date:Sat,%2025%20Sep%202021%2021:11:58%20GMT	https://collectionimages.npg.org.uk/panel/mw11215/Diana-Princess-of-Wales-with-her-sons.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw11215/mw11215.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
10:07:46	510/510	URF---	200	untouched ('OK%20(cached)')	image/gif		https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/next.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/next.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
10:07:46	2449/2449	---M-Z	200	added ('OK')	image/gif	etag:%22991-45daf8501f2c0-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/tudor1.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/tudor1.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
10:07:47	504/504	UR-M-Z	200	updated ('Partial%20Content')	image/gif	etag:%221e1-45daf856cc280-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots1.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots1.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
10:07:47	26618/26618	---MC-	200	added ('OK')	image/jpeg	date:Sat,%2009%20Oct%202021%2019:25:10%20GMT	https://collectionimages.npg.org.uk/panel/mw08492/The-daughters-of-William-Bramwell-Booth-Olive-Emma-Booth-Dora-Booth-Catherine-Bramwell-Booth.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw08492/The-daughters-of-William-Bramwell-Booth-Olive-Emma-Booth-Dora-Booth-Catherine-Bramwell-Booth.8e	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
10:07:51	171975/171975	UR-MCZ	200	updated ('OK')	image/jpeg	etag:%2229fc7-5b9d088b488aa-gzip%22	https://www.npg.org.uk/assets/images/visit/568_2015_NPG_Exterior_North_East_Corner.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/visit/568_2015_NPG_Exterior_North_East_Corner.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
10:07:51	28106/28106	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2015%20Sep%202021%2019:32:31%20GMT	https://collectionimages.npg.org.uk/panel/mw69533/The-wedding-of-Ringo-Starr-and-Barbara-Bach.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw69533/mw69533.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/whats-happening)
10:07:52	76068/76068	---MCZ	200	added ('OK')	image/jpeg	etag:%2212924-5b9680d640290-gzip%22	https://www.npg.org.uk/assets/images/shop/banner/568_buy-a-print.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/shop/banner/568_buy-a-print.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
10:07:52	28126/28126	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2021:07:05%20GMT	https://collectionimages.npg.org.uk/panel/mw85417/The-Howard-family.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw85417/mw85417.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/whats-happening)
10:07:53	25523/25523	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2007%20Oct%202021%2018:53:38%20GMT	https://collectionimages.npg.org.uk/panel/mw54482/The-wedding-of-Prince-George-Duke-of-Kent-and-Princess-Marina-Duchess-of-Kent.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw54482/mw54482.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/whats-happening)
10:07:53	234865/234865	---MCZ	200	added ('OK')	image/jpeg	etag:%2239571-5b9b7329a9921-gzip%22	https://www.npg.org.uk/assets/images/shop/src_images/568_shop-scarf_map_of_days.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/shop/src_images/568_shop-scarf_map_of_days.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
10:07:54	25186/25186	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2028%20Sep%202021%2019:25:38%20GMT	https://collectionimages.npg.org.uk/panel/mw84827/Konosuke-Seko-and-his-family.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw84827/mw84827.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/whats-happening)
10:07:54	26890/26890	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2022%20Sep%202021%2020:10:30%20GMT	https://collectionimages.npg.org.uk/panel/mw84559/The-Churchill-family.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw84559/mw84559.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/whats-happening)
10:07:54	24596/24596	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2019:54:26%20GMT	https://collectionimages.npg.org.uk/panel/mw08384/The-Novello-Family.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw08384/mw08384.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/whats-happening)
10:07:54	24689/24689	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2021%20Sep%202021%2019:46:37%20GMT	https://collectionimages.npg.org.uk/panel/mw00023/Dinner-at-Haddo-House-1884.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw00023/mw00023.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/whats-happening)
10:07:55	536/536	---M-Z	200	added ('OK')	image/gif	etag:%22218-45d8c4e29a7c0-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/back.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/back.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/whats-happening)
10:07:55	511/511	UR-M-Z	200	updated ('Partial%20Content')	image/gif	etag:%221e8-45daf85c85000-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots2.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots2.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/whats-happening)
10:07:56	24220/24220	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2023%20Sep%202021%2020:25:16%20GMT	https://collectionimages.npg.org.uk/panel/mw56742/Robert-Louis-Stevenson-and-family.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw56742/mw56742.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/who-and-how-many)
10:07:56	25323/25323	---MC-	200	added ('OK')	image/jpeg	date:Sat,%2002%20Oct%202021%2019:25:17%20GMT	https://collectionimages.npg.org.uk/panel/mw05205/Sir-Walter-Ralegh-Raleigh-Walter-Ralegh.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw05205/mw05205.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/who-and-how-many)
10:07:57	25117/25117	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2020:58:13%20GMT	https://collectionimages.npg.org.uk/panel/mw116474/Quo-Tai-Chi-Madame-Quo-Tai-Chi-with-their-son-Merlin-Quo.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw116474/mw116474.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/who-and-how-many)
10:07:57	511/511	UR-M-Z	200	updated ('Partial%20Content')	image/gif	etag:%221e8-45daf86055900-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots3.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots3.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/who-and-how-many)
10:07:57	26090/26090	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Oct%202021%2019:25:25%20GMT	https://collectionimages.npg.org.uk/panel/mw59086/Cora-Corr-Dame-Vivienne-Westwood.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw59086/mw59086.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/who-and-how-many)
10:07:57	24415/24415	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2023%20Oct%202017%2023:10:26%20GMT	https://collectionimages.npg.org.uk/panel/mw19417/Janet-Walton-and-her-sextuplets.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw19417/mw19417.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/who-and-how-many)
10:07:58	507/507	UR-M-Z	200	updated ('Partial%20Content')	image/gif	etag:%221e4-45daf867028c0-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots4.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots4.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/what-to-wear)
10:07:58	29692/29692	---MC-	200	added ('OK')	image/jpeg	date:Sat,%2009%20Oct%202021%2020:20:45%20GMT	https://collectionimages.npg.org.uk/panel/mw04476/Lady-Mary-Wortley-Montagu-with-her-son-Edward-Wortley-Montagu-and-attendants.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw04476/mw04476.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/what-to-wear)
10:07:59	25595/25595	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2015%20Sep%202021%2010:13:14%20GMT	https://collectionimages.npg.org.uk/panel/mw08092/The-Children-of-John-Taylor-of-Bifrons-Park.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw08092/mw08092.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/what-to-wear)
10:07:59	4940/4940	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2019:27:06%20GMT	https://collectionimages.npg.org.uk/panel/mw05618/Edwin-Sandys-Cicely-Sandys-ne-Wilford.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw05618/mw05618.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/making-faces)
10:07:59	23519/23519	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2013%20Oct%202021%2018:52:50%20GMT	https://collectionimages.npg.org.uk/panel/mw00158/Christopher-Anstey-with-his-daughter.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw00158/mw00158.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/making-faces)
10:08:00	24643/24643	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2023%20Oct%202017%2022:46:53%20GMT	https://collectionimages.npg.org.uk/panel/mw50245/Joan-Plowright-Laurence-Olivier-Hon-Richard-Olivier.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw50245/mw50245.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/making-faces)
10:08:00	511/511	UR-M-Z	200	updated ('Partial%20Content')	image/gif	etag:%221e8-45daf86f97d00-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots5.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots5.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/making-faces)
10:08:00	25685/25685	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2018%20Oct%202017%2023:57:55%20GMT	https://collectionimages.npg.org.uk/panel/mw58108/Meera-Syal-Surendra-Kumar-Syal.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw58108/mw58108.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/making-faces)
10:08:01	26364/26364	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2030%20Sep%202021%2019:23:57%20GMT	https://collectionimages.npg.org.uk/panel/mw08478/The-Talman-Family-Group.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/panel/mw08478/mw08478.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/behind-you)
